;codigo_ibge;codigo;municipio;uf;codigo_uf;capital;latitude;longitude;UTI adulto I;UTI adulto II;UTI adulto III;UTI coronariana tipo II -UCO tipo II;UTI coronariana tipo III - UCO tipo III;UTI de Queimados;UTI pediátrica I;UTI pediátrica II;UTI pediátrica III;Unidade isolamento;Total
453;3513405.0;351340;Cruzeiro;SP;35;0.0;-22.5728;-44.969;0;10;0;0;0;0;0;0;0;0;10
454;4309209.0;430920;Gravataí;RS;43;0.0;-29.9413;-50.9869;0;10;0;0;0;0;0;0;0;0;10
455;3501707.0;350170;Américo Brasiliense;SP;35;0.0;-21.7288;-48.1147;0;10;0;0;0;0;0;0;0;0;10
456;3501905.0;350190;Amparo;SP;35;0.0;-22.7088;-46.772;0;9;0;0;0;0;0;0;0;1;10
457;4303004.0;430300;Cachoeira do Sul;RS;43;0.0;-30.033;-52.8928;0;10;0;0;0;0;0;0;0;0;10
458;3502101.0;350210;Andradina;SP;35;0.0;-20.8948;-51.3786;0;10;0;0;0;0;0;0;0;0;10
459;3535507.0;353550;Paraguaçu Paulista;SP;35;0.0;-22.4114;-50.5732;0;10;0;0;0;0;0;0;0;0;10
460;4309100.0;430910;Gramado;RS;43;0.0;-29.3734;-50.8762;0;10;0;0;0;0;0;0;0;0;10
461;4303905.0;430390;Campo Bom;RS;43;0.0;-29.6747;-51.0606;0;10;0;0;0;0;0;0;0;0;10
462;4307906.0;430790;Farroupilha;RS;43;0.0;-29.2227;-51.3419;0;10;0;0;0;0;0;0;0;0;10
463;4304507.0;430450;Canguçu;RS;43;0.0;-31.396;-52.6783;0;10;0;0;0;0;0;0;0;0;10
464;4307807.0;430780;Estrela;RS;43;0.0;-29.5002;-51.9495;0;10;0;0;0;0;0;0;0;0;10
465;2904605.0;290460;Brumado;BA;29;0.0;-14.2021;-41.6696;0;10;0;0;0;0;0;0;0;0;10
466;4304630.0;430463;Capão da Canoa;RS;43;0.0;-29.7642;-50.0282;0;10;0;0;0;0;0;0;0;0;10
467;2803500.0;280350;Lagarto;SE;28;0.0;-10.9136;-37.6689;0;10;0;0;0;0;0;0;0;0;10
468;4306601.0;430660;Dom Pedrito;RS;43;0.0;-30.9756;-54.6694;10;0;0;0;0;0;0;0;0;0;10
469;2403103.0;240310;Currais Novos;RN;24;0.0;-6.25484;-36.5146;0;10;0;0;0;0;0;0;0;0;10
470;3510401.0;351040;Capivari;SP;35;0.0;-22.9951;-47.5071;0;10;0;0;0;0;0;0;0;0;10
471;3304300.0;330430;Rio Bonito;RJ;33;0.0;-22.7181;-42.6276;0;10;0;0;0;0;0;0;0;0;10
472;3128709.0;312870;Guaxupé;MG;31;0.0;-21.305;-46.7081;0;10;0;0;0;0;0;0;0;0;10
473;2917508.0;291750;Jacobina;BA;29;0.0;-11.1812;-40.5117;0;3;0;0;0;0;0;0;0;7;10
474;3515509.0;351550;Fernandópolis;SP;35;0.0;-20.2806;-50.2471;0;10;0;0;0;0;0;0;0;0;10
475;3541505.0;354150;Presidente Venceslau;SP;35;0.0;-21.8732;-51.8447;0;10;0;0;0;0;0;0;0;0;10
476;4318309.0;431830;São Gabriel;RS;43;0.0;-30.3337;-54.3217;0;10;0;0;0;0;0;0;0;0;10
477;4317400.0;431740;Santiago;RS;43;0.0;-29.1897;-54.8666;0;10;0;0;0;0;0;0;0;0;10
478;4320008.0;432000;Sapucaia do Sul;RS;43;0.0;-29.8276;-51.145;0;10;0;0;0;0;0;0;0;0;10
479;3514403.0;351440;Dracena;SP;35;0.0;-21.4843;-51.535;0;10;0;0;0;0;0;0;0;0;10
480;4321204.0;432120;Taquara;RS;43;0.0;-29.6505;-50.7753;0;10;0;0;0;0;0;0;0;0;10
481;4117602.0;411760;Palmas;PR;41;0.0;-26.4839;-51.9888;0;10;0;0;0;0;0;0;0;0;10
482;3536208.0;353620;Pariquera-Açu;SP;35;0.0;-24.7147;-47.8742;0;9;0;0;0;0;0;0;0;0;9
483;2506301.0;250630;Guarabira;PB;25;0.0;-6.8506399999999985;-35.485;0;6;0;0;0;0;0;0;0;3;9
484;4115804.0;411580;Medianeira;PR;41;0.0;-25.2977;-54.0943;0;8;0;0;0;0;0;0;0;1;9
485;3506102.0;350610;Bebedouro;SP;35;0.0;-20.9491;-48.4791;0;6;0;0;0;0;0;0;0;3;9
486;3522703.0;352270;Itápolis;SP;35;0.0;-21.5942;-48.8149;0;9;0;0;0;0;0;0;0;0;9
487;2706307.0;270630;Palmeira dos Índios;AL;27;0.0;-9.40568;-36.6328;0;8;0;0;0;0;0;0;0;1;9
488;4318002.0;431800;São Borja;RS;43;0.0;-28.6578;-56.0036;0;9;0;0;0;0;0;0;0;0;9
489;3502507.0;350250;Aparecida;SP;35;0.0;-22.8495;-45.2325;0;9;0;0;0;0;0;0;0;0;9
490;1200203.0;120020;Cruzeiro do Sul;AC;12;0.0;-7.6276199999999985;-72.6756;0;7;0;0;0;0;0;1;0;1;9
491;3303708.0;330370;Paraíba do Sul;RJ;33;0.0;-22.1585;-43.304;0;7;0;0;0;0;0;0;0;2;9
492;4319901.0;431990;Sapiranga;RS;43;0.0;-29.6349;-51.0064;0;7;0;0;0;0;0;0;0;2;9
493;3510500.0;351050;Caraguatatuba;SP;35;0.0;-23.6125;-45.4125;0;6;0;0;0;0;0;0;0;2;8
494;3145901.0;314590;Ouro Branco;MG;31;0.0;-20.5263;-43.6962;0;8;0;0;0;0;0;0;0;0;8
495;4207502.0;420750;Indaial;SC;42;0.0;-26.8992;-49.2354;0;0;0;0;0;0;0;0;0;8;8
496;3526704.0;352670;Leme;SP;35;0.0;-22.1809;-47.3841;0;8;0;0;0;0;0;0;0;0;8
497;3550704.0;355070;São Sebastião;SP;35;0.0;-23.7951;-45.4143;0;8;0;0;0;0;0;0;0;0;8
498;4300406.0;430040;Alegrete;RS;43;0.0;-29.7902;-55.7949;0;8;0;0;0;0;0;0;0;0;8
499;1200104.0;120010;Brasiléia;AC;12;0.0;-10.995;-68.7497;0;0;0;0;0;0;0;0;0;8;8
500;4307708.0;430770;Esteio;RS;43;0.0;-29.852;-51.1841;0;8;0;0;0;0;0;0;0;0;8
501;2305506.0;230550;Iguatu;CE;23;0.0;-6.36281;-39.2892;6;0;0;0;0;0;0;0;0;2;8
502;3549409.0;354940;São Joaquim da Barra;SP;35;0.0;-20.5812;-47.8593;0;8;0;0;0;0;0;0;0;0;8
503;4213609.0;421360;Porto União;SC;42;0.0;-26.2451;-51.0759;0;8;0;0;0;0;0;0;0;0;8
504;3304151.0;330415;Quissamã;RJ;33;0.0;-22.1031;-41.4693;0;6;0;0;0;0;0;0;0;2;8
505;3101508.0;310150;Além Paraíba;MG;31;0.0;-21.8797;-42.7176;0;5;0;0;0;0;0;0;0;3;8
506;3537305.0;353730;Penápolis;SP;35;0.0;-21.4148;-50.0769;8;0;0;0;0;0;0;0;0;0;8
507;3541604.0;354160;Promissão;SP;35;0.0;-21.5356;-49.8599;0;8;0;0;0;0;0;0;0;0;8
508;3168705.0;316870;Timóteo;MG;31;0.0;-19.5811;-42.6471;0;8;0;0;0;0;0;0;0;0;8
509;3505906.0;350590;Batatais;SP;35;0.0;-20.8929;-47.5921;0;8;0;0;0;0;0;0;0;0;8
510;3520442.0;352044;Ilha Solteira;SP;35;0.0;-20.4326;-51.3426;4;0;0;0;0;0;0;0;0;4;8
511;4316402.0;431640;Rosário do Sul;RS;43;0.0;-30.2515;-54.9221;0;8;0;0;0;0;0;0;0;0;8
512;3533908.0;353390;Olímpia;SP;35;0.0;-20.7366;-48.9106;0;7;0;0;0;0;0;0;0;0;7
513;5221601.0;522160;Uruaçu;GO;52;0.0;-14.5238;-49.1396;0;0;0;0;0;0;0;0;0;7;7
514;4304705.0;430470;Carazinho;RS;43;0.0;-28.2958;-52.7933;0;7;0;0;0;0;0;0;0;0;7
515;3546603.0;354660;Santa Fé do Sul;SP;35;0.0;-20.2083;-50.932;0;7;0;0;0;0;0;0;0;0;7
516;3546405.0;354640;Santa Cruz do Rio Pardo;SP;35;0.0;-22.8988;-49.6354;0;7;0;0;0;0;0;0;0;0;7
517;4321501.0;432150;Torres;RS;43;0.0;-29.3334;-49.7333;0;5;0;0;0;0;0;0;0;2;7
518;2210607.0;221060;São Raimundo Nonato;PI;22;0.0;-9.01241;-42.6987;0;0;0;0;0;0;0;0;0;7;7
519;4321808.0;432180;Três de Maio;RS;43;0.0;-27.78;-54.2357;0;6;0;0;0;0;0;0;0;1;7
520;3304110.0;330411;Porto Real;RJ;33;0.0;-22.4175;-44.2952;0;6;0;0;0;0;0;0;0;1;7
521;3549706.0;354970;São José do Rio Pardo;SP;35;0.0;-21.5953;-46.8873;0;7;0;0;0;0;0;0;0;0;7
522;1503606.0;150360;Itaituba;PA;15;0.0;-4.2667;-55.9926;0;0;0;0;0;0;0;0;0;7;7
523;3546801.0;354680;Santa Isabel;SP;35;0.0;-23.3172;-46.2237;0;7;0;0;0;0;0;0;0;0;7
524;3519071.0;351907;Hortolândia;SP;35;0.0;-22.8529;-47.2143;0;6;0;0;0;0;0;0;0;1;7
525;2708600.0;270860;São Miguel dos Campos;AL;27;0.0;-9.78301;-36.0971;0;7;0;0;0;0;0;0;0;0;7
526;2926608.0;292660;Ribeira do Pombal;BA;29;0.0;-10.8373;-38.5382;0;7;0;0;0;0;0;0;0;0;7
527;3512803.0;351280;Cosmópolis;SP;35;0.0;-22.6419;-47.1926;0;7;0;0;0;0;0;0;0;0;7
528;2512101.0;251210;Pombal;PB;25;0.0;-6.76606;-37.8003;0;6;0;0;0;0;0;0;0;0;6
529;3300902.0;330090;Cambuci;RJ;33;0.0;-21.5691;-41.9187;0;4;0;0;0;0;0;0;0;2;6
530;3536505.0;353650;Paulínia;SP;35;0.0;-22.7542;-47.1488;0;6;0;0;0;0;0;0;0;0;6
531;3533502.0;353350;Novo Horizonte;SP;35;0.0;-21.4651;-49.2234;6;0;0;0;0;0;0;0;0;0;6
532;3202702.0;320270;Itaguaçu;ES;32;0.0;-19.8018;-40.8601;0;0;0;0;0;0;0;0;0;6;6
533;2601409.0;260140;Barreiros;PE;26;0.0;-8.81605;-35.1832;4;0;0;0;0;0;0;0;0;2;6
534;1600600.0;160060;Santana;ap;16;0.0;-0.045434;-51.1729;6;0;0;0;0;0;0;0;0;0;6
535;2926301.0;292630;Riachão do Jacuípe;BA;29;0.0;-11.8067;-39.3818;0;0;0;0;0;0;0;0;0;6;6
536;3508504.0;350850;Caçapava;SP;35;0.0;-23.0992;-45.7076;0;5;0;0;0;0;0;0;0;1;6
537;3540705.0;354070;Porto Ferreira;SP;35;0.0;-21.8498;-47.487;0;6;0;0;0;0;0;0;0;0;6
538;3160702.0;316070;Santos Dumont;MG;31;0.0;-21.4634;-43.5499;0;6;0;0;0;0;0;0;0;0;6
539;3550605.0;355060;São Roque;SP;35;0.0;-23.5226;-47.1357;0;5;0;0;0;0;0;0;0;0;5
540;3500105.0;350010;Adamantina;SP;35;0.0;-21.682;-51.0737;0;5;0;0;0;0;0;0;0;0;5
541;5210000.0;521000;Inhumas;GO;52;0.0;-16.3611;-49.5001;0;0;0;0;0;0;0;0;0;5;5
542;5212501.0;521250;Luziânia;GO;52;0.0;-16.253;-47.95;0;5;0;0;0;0;0;0;0;0;5
543;3302106.0;330210;Itaocara;RJ;33;0.0;-21.6748;-42.0758;4;0;0;0;0;0;0;0;0;1;5
544;3526803.0;352680;Lençóis Paulista;SP;35;0.0;-22.6027;-48.8037;5;0;0;0;0;0;0;0;0;0;5
545;3300456.0;330045;Belford Roxo;RJ;33;0.0;-22.764;-43.3992;0;0;0;0;0;0;0;0;0;5;5
546;2927903.0;292790;Santa Inês;BA;29;0.0;-13.2793;-39.814;0;0;0;0;0;0;0;0;0;5;5
547;2511202.0;251120;Pedras de Fogo;PB;25;0.0;-7.39107;-35.1065;0;0;0;0;0;0;0;0;0;5;5
548;2101608.0;210160;Barra do Corda;MA;21;0.0;-5.49682;-45.2485;0;0;0;0;0;0;0;0;0;5;5
549;1600204.0;160020;Calçoene;ap;16;0.0;2.50475;-50.9512;0;0;0;0;0;0;0;0;0;5;5
550;2109007.0;210900;Porto Franco;MA;21;0.0;-6.34149;-47.3962;0;0;0;0;0;0;0;0;0;4;4
551;3162203.0;316220;São João Batista do Glória;MG;31;0.0;-20.635;-46.508;0;0;0;0;0;0;0;0;0;4;4
552;2903003.0;290300;Barra do Mendes;BA;29;0.0;-11.81;-42.059;0;0;0;0;0;0;0;0;0;4;4
553;1503804.0;150380;Jacundá;PA;15;0.0;-4.44617;-49.1153;0;0;0;0;0;0;0;0;0;4;4
554;2928802.0;292880;Santo Estêvão;BA;29;0.0;-12.428;-39.2505;0;0;0;0;0;0;0;0;0;4;4
555;2917201.0;291720;Ituaçu;BA;29;0.0;-13.8107;-41.3003;0;0;0;0;0;0;0;0;0;4;4
556;2107357.0;210735;Nova Olinda do Maranhão;MA;21;0.0;-2.84227;-45.6953;0;0;0;0;0;0;0;0;0;4;4
557;1300607.0;130060;Benjamin Constant;AM;13;0.0;-4.377680000000002;-70.0342;0;0;0;0;0;0;0;0;0;4;4
558;2908507.0;290850;Conceição do Jacuípe;BA;29;0.0;-12.3268;-38.7684;0;0;0;0;0;0;0;0;0;4;4
559;3527306.0;352730;Louveira;SP;35;0.0;-23.0856;-46.9484;4;0;0;0;0;0;0;0;0;0;4
560;2930709.0;293070;Simões Filho;BA;29;0.0;-12.7866;-38.4029;0;0;0;0;0;0;0;0;0;4;4
561;2110005.0;211000;Santa Luzia;MA;21;0.0;-4.06873;-45.69;0;0;0;0;0;0;0;0;0;4;4
562;2314003.0;231400;Várzea Alegre;CE;23;0.0;-6.78264;-39.2942;0;0;0;0;0;0;0;0;0;4;4
563;2906006.0;290600;Campo Formoso;BA;29;0.0;-10.5105;-40.32;0;0;0;0;0;0;0;0;0;4;4
564;4308003.0;430800;Faxinal do Soturno;RS;43;0.0;-29.5788;-53.4484;0;0;0;0;0;0;0;0;0;4;4
565;2914000.0;291400;Ipirá;BA;29;0.0;-12.1561;-39.7359;0;0;0;0;0;0;0;0;0;4;4
566;2109809.0;210980;Santa Helena;MA;21;0.0;-2.24426;-45.29;0;0;0;0;0;0;0;0;0;4;4
567;4310603.0;431060;Itaqui;RS;43;0.0;-29.1311;-56.5515;0;0;0;0;0;0;0;0;0;4;4
568;2601607.0;260160;Belém do São Francisco;PE;26;0.0;-8.75046;-38.9623;0;0;0;0;0;0;0;0;0;4;4
569;3301306.0;330130;Casimiro de Abreu;RJ;33;0.0;-22.4812;-42.2066;0;0;0;0;0;0;0;0;0;4;4
570;2802908.0;280290;Itabaiana;SE;28;0.0;-10.6826;-37.4273;0;0;0;0;0;0;0;0;0;4;4
571;5220603.0;522060;Silvânia;GO;52;0.0;-16.66;-48.6083;0;0;0;0;0;0;0;0;0;4;4
572;4119301.0;411930;Pinhão;PR;41;0.0;-25.6944;-51.6536;0;0;0;0;0;0;0;0;0;4;4
573;1100288.0;110028;Rolim de Moura;RO;11;0.0;-11.7271;-61.7714;0;0;0;0;0;0;0;0;0;4;4
574;1500107.0;150010;Abaetetuba;PA;15;0.0;-1.72183;-48.8788;0;0;0;0;0;0;0;0;0;4;4
575;3523206.0;352320;Itararé;SP;35;0.0;-24.1085;-49.3352;0;0;0;0;0;0;0;0;0;4;4
576;2105401.0;210540;Itapecuru Mirim;MA;21;0.0;-3.40202;-44.3508;0;0;0;0;0;0;0;0;0;4;4
577;2605707.0;260570;Floresta;PE;26;0.0;-8.603069999999999;-38.5687;0;0;0;0;0;0;0;0;0;4;4
578;1502707.0;150270;Conceição do Araguaia;PA;15;0.0;-8.26136;-49.2689;0;0;0;0;0;0;0;0;0;4;4
579;3302502.0;330250;Magé;RJ;33;0.0;-22.6632;-43.0315;0;0;0;0;0;0;0;0;0;4;4
580;2303303.0;230330;Cariús;CE;23;0.0;-6.52428;-39.4916;0;0;0;0;0;0;0;0;0;3;3
581;2303709.0;230370;Caucaia;CE;23;0.0;-3.72797;-38.6619;0;0;0;0;0;0;0;0;0;3;3
582;1504307.0;150430;Maracanã;PA;15;0.0;-0.778899;-47.452;0;0;0;0;0;0;0;0;0;3;3
583;1500404.0;150040;Alenquer;PA;15;0.0;-1.94623;-54.7384;0;0;0;0;0;0;0;0;0;3;3
584;4313508.0;431350;Osório;RS;43;0.0;-29.8881;-50.2667;0;0;0;0;0;0;0;0;0;3;3
585;2207801.0;220780;Paulistana;PI;22;0.0;-8.134360000000001;-41.1431;0;0;0;0;0;0;0;0;0;3;3
586;4314605.0;431460;Piratini;RS;43;0.0;-31.4473;-53.0973;0;0;0;0;0;0;0;0;0;3;3
587;4114609.0;411460;Marechal Cândido Rondon;PR;41;0.0;-24.557;-54.0571;0;0;0;0;0;0;0;0;0;3;3
588;4216503.0;421650;São Joaquim;SC;42;0.0;-28.2887;-49.9457;0;0;0;0;0;0;0;0;0;3;3
589;3169703.0;316970;Turmalina;MG;31;0.0;-17.2828;-42.7285;0;0;0;0;0;0;0;0;0;3;3
590;3547304.0;354730;Santana de Parnaíba;SP;35;0.0;-23.4439;-46.9178;0;0;0;0;0;0;0;0;0;3;3
591;4216008.0;421600;São Carlos;SC;42;0.0;-27.0798;-53.0037;0;0;0;0;0;0;0;0;0;3;3
592;1507953.0;150795;Tailândia;PA;15;0.0;-2.94584;-48.9489;0;0;0;0;0;0;0;0;0;3;3
593;3302908.0;330290;Miguel Pereira;RJ;33;0.0;-22.4572;-43.4803;0;0;0;0;0;0;0;0;0;3;3
594;1508126.0;150812;Ulianópolis;PA;15;0.0;-3.75007;-47.4892;0;0;0;0;0;0;0;0;0;3;3
595;2917607.0;291760;Jaguaquara;BA;29;0.0;-13.5248;-39.964;0;0;0;0;0;0;0;0;0;3;3
596;4207908.0;420790;Irineópolis;SC;42;0.0;-26.242;-50.7957;0;0;0;0;0;0;0;0;0;3;3
597;2100055.0;210005;Açailândia;MA;21;0.0;-4.94714;-47.5004;0;0;0;0;0;0;0;0;0;3;3
598;2104057.0;210405;Estreito;MA;21;0.0;-6.56077;-47.4431;0;0;0;0;0;0;0;0;0;3;3
599;2923001.0;292300;Nova Viçosa;BA;29;0.0;-17.8926;-39.3743;0;0;0;0;0;0;0;0;0;3;3
600;3101706.0;310170;Almenara;MG;31;0.0;-16.1785;-40.6942;0;0;0;0;0;0;0;0;0;3;3
601;2103307.0;210330;Codó;MA;21;0.0;-4.45562;-43.8924;0;0;0;0;0;0;0;0;0;3;3
602;1304203.0;130420;Tefé;AM;13;0.0;-3.3682199999999995;-64.7193;0;0;0;0;0;0;0;0;0;3;3
603;1304062.0;130406;Tabatinga;AM;13;0.0;-4.2416;-69.9383;0;0;0;0;0;0;0;0;0;3;3
604;5212204.0;521220;Jussara;GO;52;0.0;-15.8659;-50.8668;0;0;0;0;0;0;0;0;0;3;3
605;2604007.0;260400;Carpina;PE;26;0.0;-7.84566;-35.2514;0;0;0;0;0;0;0;0;0;3;3
606;5101704.0;510170;Barra do Bugres;MT;51;0.0;-15.0702;-57.1878;0;0;0;0;0;0;0;0;0;3;3
607;2902708.0;290270;Barra;BA;29;0.0;-11.0859;-43.1459;0;0;0;0;0;0;0;0;0;3;3
608;2509206.0;250920;Massaranduba;PB;25;0.0;-7.18995;-35.7848;1;0;0;0;0;0;1;0;0;1;3
609;2605103.0;260510;Custódia;PE;26;0.0;-8.085460000000001;-37.6443;0;0;0;0;0;0;0;0;0;3;3
610;3141801.0;314180;Minas Novas;MG;31;0.0;-17.2156;-42.5884;0;0;0;0;0;0;0;0;0;3;3
611;2312205.0;231220;Santa Quitéria;CE;23;0.0;-4.32608;-40.1523;0;0;0;0;0;0;0;0;0;3;3
